No1_D[m]	No2_L/D	No3_alpha	No4_rhoL	No5_rhot	No6_dL[mm]	No7_fy[MPa]	No8_fc[MPa]	No9_epsilonC	No10_XL	No11_Xt
1.0260057	6.9632637	0.0837947	0.0109218	0.0026571	30.6797621	521.6234657	33.8396383	0.0027154	0.0517853	0.0855538
1.3475537	5.9676205	0.1925579	0.0286755	0.0147273	42.2949929	472.1302765	36.7582754	0.0018697	0.0738740	0.1362565
1.3007412	4.7256371	0.2017885	0.0171293	0.0130158	42.1900786	418.1848860	32.9911920	0.0013772	0.1939412	0.4326447
0.9587022	4.8309001	0.0792928	0.0114227	0.0136614	33.2721036	506.8100494	42.3551088	0.0014158	0.2106980	0.4008635
1.4847989	3.4864882	0.1273285	0.0287783	0.0023574	39.6048916	463.0895721	39.2202549	0.0015442	0.0762843	0.1019816
1.3773921	6.1533924	0.1776974	0.0115731	0.0065779	34.3682545	549.0240480	33.7012091	0.0020361	0.1078786	0.2190622
1.1031274	4.5798326	0.1461568	0.0143392	0.0038709	34.6475352	432.6261547	40.0396565	0.0025370	0.0233301	0.0474035
1.3248394	6.9476844	0.1810123	0.0249348	0.0115049	40.8322639	502.5750941	35.3169703	0.0028090	0.1277325	0.1390540
1.6749295	7.7619768	0.0553601	0.0160207	0.0047327	29.3189394	543.6033031	40.7456571	0.0028164	0.1364138	0.1848427
1.5327867	5.1170016	0.1015771	0.0221525	0.0090058	37.1404391	467.3738131	42.4474641	0.0013949	0.2564288	0.5980346
0.8724315	4.9797155	0.1255654	0.0274144	0.0073870	35.6296939	531.6834723	31.3640191	0.0022676	0.2018314	0.2345581
1.4646832	6.2255937	0.0964839	0.0218541	0.0132320	40.1918320	548.6208295	39.0657731	0.0025981	0.0486123	0.1414825
1.1464173	7.2523413	0.1362714	0.0260379	0.0101116	32.2778469	406.7128179	36.6830605	0.0019869	0.2969145	0.5136729
1.3565517	1.8541101	0.1193716	0.0277118	0.0133253	29.8978644	514.6923208	34.6858069	0.0010210	0.2582347	0.3471454
1.6794097	1.6349997	0.1828908	0.0118045	0.0055000	36.6005948	453.6891242	31.2352373	0.0020179	0.2009145	0.2078029
1.4736917	2.4916585	0.1159449	0.0217868	0.0082894	31.3753935	516.6010904	31.2531226	0.0012298	0.0861516	0.2032567
1.7593031	3.7871314	0.0773347	0.0137624	0.0114603	33.8251620	440.7174771	45.2191384	0.0018438	0.1508292	0.3320345
1.6234722	2.4523025	0.1382762	0.0133305	0.0068020	32.3828218	468.3041761	34.8279105	0.0029186	0.1344393	0.1776266
0.8393566	5.4486537	0.1096867	0.0129092	0.0140326	31.8653205	498.5238753	41.8640828	0.0025659	0.0234275	0.0562996
1.3700492	2.4723836	0.1615350	0.0275637	0.0131994	35.3113590	434.5288370	43.5695549	0.0028164	0.2625463	0.2754679
1.6684143	6.6729248	0.2217644	0.0293770	0.0149962	34.0187904	437.5440534	41.0204116	0.0022119	0.0177238	0.0212965
0.9429123	5.9700667	0.1107836	0.0252886	0.0026696	30.4577979	480.4197405	40.7847108	0.0021238	0.2988558	0.8946051
1.7264896	6.4344784	0.2238516	0.0216994	0.0066718	36.4417644	494.1889822	43.2383161	0.0019545	0.1272603	0.3066207
1.0229622	6.1418753	0.1390775	0.0236307	0.0061465	41.7568003	543.5770074	43.1910736	0.0016830	0.1339871	0.2533325
1.6779284	5.4924935	0.2338207	0.0196976	0.0015023	38.6223768	522.1170018	32.1972972	0.0025688	0.0432649	0.0964417
1.5810336	4.7593709	0.1464617	0.0158032	0.0013385	29.2610114	513.8058820	31.6445809	0.0021444	0.1982051	0.3303120
1.0750173	7.0030816	0.1564135	0.0155574	0.0120680	38.8918250	413.2033348	48.1856276	0.0020844	0.2291915	0.6116796
1.0436071	3.2004550	0.1220627	0.0255903	0.0070752	41.4303123	406.7177055	37.7246699	0.0012188	0.1667397	0.3339898
0.8967902	5.2680158	0.2242817	0.0147066	0.0124666	28.9385315	435.4031605	34.6974234	0.0025412	0.1212192	0.1527144
1.4407708	2.6708219	0.2323817	0.0290724	0.0141544	28.6597959	436.6877816	39.0477822	0.0024118	0.1056120	0.1184683
1.2079981	5.2523341	0.2054184	0.0221631	0.0069992	34.1959477	421.1057643	39.6796967	0.0014696	0.1156670	0.2672484
1.0401079	6.1526095	0.0756690	0.0131739	0.0043208	31.7590815	453.9022327	31.1277247	0.0015375	0.0054042	0.0083549
0.9492562	5.6689920	0.1872967	0.0211846	0.0036080	38.7608771	516.3624161	43.0938389	0.0024447	0.1540552	0.3092738
1.0824055	2.6198745	0.1637136	0.0262626	0.0128700	29.4234847	500.3972989	31.0332415	0.0020656	0.1510742	0.3652747
0.8047355	2.5183020	0.0822095	0.0186440	0.0091843	33.4397201	422.2507211	35.4847647	0.0026173	0.0872430	0.1799710
1.2603549	3.5814175	0.2098683	0.0132380	0.0050181	34.2273126	501.2550471	42.9654647	0.0024322	0.0943861	0.1942721
1.7805176	3.7618845	0.1605587	0.0206574	0.0141114	34.1596683	455.3653308	35.7442449	0.0014036	0.2088026	0.2795729
1.1506636	2.2357852	0.1709818	0.0286942	0.0046150	37.0323099	440.2980176	35.3002137	0.0014396	0.0972889	0.2552531
0.8008466	6.8891060	0.1523811	0.0243973	0.0032139	31.0143898	491.3018112	45.4974823	0.0023076	0.1171441	0.1551429
0.8237145	7.7912904	0.2142654	0.0138395	0.0033113	30.3304928	481.3305412	31.1139887	0.0015640	0.0400614	0.1159355
1.2897948	3.6507692	0.2462768	0.0117422	0.0138919	30.9283781	529.8856933	30.0930741	0.0013598	0.0289478	0.0842503
1.4331424	4.6874667	0.0833784	0.0263264	0.0116347	34.1905869	425.1581848	46.1555766	0.0012441	0.1350916	0.3218530
1.4088452	4.2052253	0.0844073	0.0101829	0.0109156	42.6857083	535.0232767	44.2107036	0.0021716	0.0484275	0.1304867
1.6756374	7.8903916	0.1937733	0.0231543	0.0148006	37.1514786	463.4244378	39.2389909	0.0029289	0.1201135	0.2143567
1.5515863	7.6002645	0.2161253	0.0284519	0.0133141	38.0004844	481.7614593	42.2780307	0.0021231	0.1603179	0.4789410
1.3447715	3.2096825	0.1957265	0.0134565	0.0080450	36.2365983	507.2471933	33.2018523	0.0014973	0.1951093	0.3169269
1.2753860	7.4141069	0.1002589	0.0109797	0.0132049	32.4871878	547.7437299	47.9081645	0.0015287	0.2985182	0.6465571
0.9393645	1.7170545	0.0883534	0.0282371	0.0082640	41.6814706	522.2091038	33.3617052	0.0019185	0.0013867	0.0037073
1.1742133	7.5923176	0.1431581	0.0269074	0.0069514	38.9448621	545.1308472	32.7703091	0.0023683	0.0867422	0.2024464
0.9503405	7.4062902	0.1922203	0.0158314	0.0145615	37.4777533	433.8385868	39.1187109	0.0029351	0.2341565	0.4389011
1.5457808	3.4257600	0.2371669	0.0293133	0.0121370	28.2830123	479.9073592	37.0545043	0.0024185	0.1912569	0.4439310
1.1478786	3.7868431	0.0966530	0.0236010	0.0047724	37.5341821	505.8687864	48.7717564	0.0028088	0.0512337	0.1293810
1.5693487	4.4293324	0.0997773	0.0125388	0.0066166	41.9307695	518.3020822	32.8267092	0.0023530	0.1150728	0.1244140
0.9478883	7.2491128	0.1438836	0.0124492	0.0143708	34.7221746	528.9187029	43.6631894	0.0018066	0.2582720	0.6309651
1.5087688	6.0824035	0.1964821	0.0166635	0.0145389	31.3116322	467.0801318	45.7496333	0.0016230	0.2482076	0.5390537
1.3838845	7.2980658	0.1096015	0.0232125	0.0094866	33.3197049	538.4288979	44.0863189	0.0020027	0.2760554	0.6658029
1.7506178	2.0995550	0.0958415	0.0290071	0.0106697	32.7324073	406.7316156	39.2173293	0.0025644	0.2369986	0.2462142
0.9395939	5.0573018	0.1335504	0.0156903	0.0045658	40.8712697	518.1372616	34.9745161	0.0015042	0.1281332	0.1689601
0.8500720	5.4014277	0.0914296	0.0254808	0.0051498	33.7448360	506.2385141	32.4077662	0.0011347	0.1444118	0.1829075
1.6671628	6.4052709	0.2087139	0.0167115	0.0032679	28.5433442	409.1910146	34.1401962	0.0026728	0.2515572	0.7500535
1.4208685	3.0545197	0.0774920	0.0217582	0.0055054	42.4453551	522.3672691	33.8548675	0.0029545	0.0527138	0.1249862
1.7117778	7.7011253	0.1054981	0.0216498	0.0054358	38.3937738	439.5164187	42.7627641	0.0021484	0.0300366	0.0546742
1.0087691	4.5739772	0.2328448	0.0208932	0.0043594	29.8844590	406.7890859	47.5095336	0.0015737	0.0537782	0.0977971
1.3158398	5.0860174	0.1988400	0.0145150	0.0056301	34.1820201	526.5961090	32.7173529	0.0025850	0.2450616	0.5204602
1.6328917	1.6053232	0.1083302	0.0154089	0.0101275	28.5731006	502.9101396	48.9139312	0.0026932	0.0912330	0.2658688
1.7981062	6.5904880	0.1700887	0.0166721	0.0024530	31.7697802	502.4803865	41.7455980	0.0027257	0.0058424	0.0142149
1.0697200	7.8043067	0.0625632	0.0122529	0.0036002	39.0401521	522.3634062	30.7421695	0.0027727	0.2344486	0.3833165
1.1766438	7.1085163	0.1372841	0.0129917	0.0085927	39.0627099	496.2802709	40.3860102	0.0016241	0.2317515	0.3063521
1.2759069	5.6670594	0.2335424	0.0188127	0.0127498	28.1236010	405.8747834	33.5820292	0.0029313	0.0400589	0.0559712
1.3986129	4.3022472	0.2016035	0.0288936	0.0068565	38.3983759	512.1802164	43.3772336	0.0021669	0.2019086	0.2249129
1.4574515	6.0263263	0.1478251	0.0162085	0.0018407	39.6633258	473.9636534	31.4103453	0.0019231	0.1568405	0.3626619
0.9086398	1.1018465	0.1296957	0.0106761	0.0059380	35.4167451	496.1579824	33.8266235	0.0023443	0.0831748	0.1818728
1.3137150	5.2012672	0.1449075	0.0113448	0.0107529	35.7299955	487.5907591	32.8840794	0.0023258	0.1728333	0.3397245
1.1584827	2.8871666	0.2270515	0.0136263	0.0056462	35.6572236	529.7298229	33.4243567	0.0018243	0.0676765	0.1320460
1.3007135	5.3411297	0.0616012	0.0230610	0.0108986	31.3626118	472.0544735	41.3561360	0.0012303	0.1854909	0.3752293
0.8874390	5.8470239	0.1434434	0.0171309	0.0138399	34.3936745	547.5188195	45.1240240	0.0020406	0.1701185	0.3227821
1.2346822	6.8697761	0.1060026	0.0199586	0.0088832	37.5264236	511.4607277	46.6981801	0.0024805	0.2734977	0.6701040
1.3146636	6.0787595	0.2019955	0.0202260	0.0042932	30.4237193	450.0115322	40.6002064	0.0028681	0.0570126	0.0617423
1.0367963	7.7773348	0.1745956	0.0264534	0.0119698	42.0037853	524.2685629	47.6856683	0.0015549	0.2414323	0.4563316
1.5123372	4.9214101	0.0804638	0.0218599	0.0129480	37.4526757	421.2782375	47.0765692	0.0026469	0.0971225	0.2406311
1.6614773	3.4598791	0.1211272	0.0124797	0.0069499	28.4332123	539.1096762	33.2156011	0.0010978	0.1534015	0.3148629
0.8944806	2.7431245	0.2178301	0.0112857	0.0115498	31.0263712	476.4029115	38.5364225	0.0026869	0.2477421	0.4106009
1.1337242	3.4634625	0.1333206	0.0128593	0.0080854	32.1790852	498.9468514	43.6173343	0.0025384	0.0913576	0.1108066
1.7271741	3.4564601	0.1843282	0.0181265	0.0126249	36.5223818	541.7825467	33.6135660	0.0026054	0.2824266	0.3417133
1.7417705	7.3109961	0.2332571	0.0119379	0.0139514	36.8477239	481.4458332	44.1046959	0.0016661	0.1410240	0.1799566
1.0043361	6.4476253	0.1472422	0.0123374	0.0022385	37.9134158	516.5062893	41.3512574	0.0016229	0.0814845	0.0938677
0.9685839	2.0550701	0.2423750	0.0275017	0.0135784	41.7083048	482.4962065	40.4278379	0.0021845	0.1094715	0.2327796
1.5294370	1.6684226	0.0575420	0.0269580	0.0131929	29.2851635	442.9856023	36.1764665	0.0023434	0.1253903	0.2430682
1.1186582	2.3605845	0.0659160	0.0134253	0.0032759	34.3113902	513.5909633	48.5658869	0.0022693	0.1783206	0.2198150
0.9589493	5.0957081	0.1420011	0.0166529	0.0102482	39.6961369	460.6853336	30.0442474	0.0026155	0.2644340	0.6996392
1.2523791	1.9792086	0.1442342	0.0106709	0.0082655	31.3920353	507.3579629	44.8237971	0.0020804	0.1834817	0.2906242
1.0528083	2.2363484	0.1567826	0.0192600	0.0057965	39.2298476	545.2813818	43.0935640	0.0021463	0.0447368	0.0546732
1.2645171	6.6740021	0.1794923	0.0212959	0.0039033	38.3604356	410.2876984	35.1500809	0.0027828	0.1623611	0.1971822
1.5867747	4.7358386	0.1557617	0.0106300	0.0070136	38.3242299	535.6029175	37.7804993	0.0014314	0.1732825	0.3134391
1.2488880	5.8483160	0.1503021	0.0285904	0.0120146	37.4571596	513.7443883	36.5179287	0.0017985	0.2720116	0.4819329
1.3855808	6.5215387	0.1778833	0.0196505	0.0072068	37.6872565	438.0925414	37.3131881	0.0026738	0.0174739	0.0468845
1.5225205	7.3793378	0.1674208	0.0134543	0.0059030	35.4425670	467.2063049	46.9451376	0.0027449	0.2381538	0.6984515
1.0757347	2.3351075	0.1048626	0.0232477	0.0144452	30.2421728	527.4356508	45.4239874	0.0016869	0.1930566	0.5195516
1.4172106	3.1000887	0.2220393	0.0130319	0.0143714	37.3719629	523.2365258	35.4638767	0.0015524	0.2678085	0.4599753
1.5036454	4.5588742	0.1786939	0.0295354	0.0093100	41.2610048	497.7768232	33.3620272	0.0027063	0.2625720	0.5123844
1.1136856	6.4551821	0.1765619	0.0108680	0.0045495	38.2526371	436.3213611	31.3268954	0.0016320	0.1037028	0.1091884
1.2270500	4.5041124	0.2013895	0.0165529	0.0047711	40.7862862	462.2366135	49.3263860	0.0015962	0.0437340	0.0465006
1.3949492	5.1004428	0.1789493	0.0109787	0.0034449	28.8656378	496.2801562	39.8067898	0.0026138	0.0833464	0.1568920
1.5089592	3.9940332	0.1954250	0.0128395	0.0081673	32.8671249	433.4052856	32.0166503	0.0018501	0.2304249	0.4118592
1.1161990	7.3795437	0.1531980	0.0138893	0.0141126	33.2092283	436.8809659	38.0129948	0.0021242	0.2102950	0.4735332
1.4070508	7.9417675	0.2449161	0.0265320	0.0127244	37.6641788	449.6607476	36.9749072	0.0029884	0.1502070	0.3486154
1.4985594	7.4660446	0.1463818	0.0297276	0.0129252	29.0168321	411.6707010	48.2155413	0.0015450	0.1373072	0.3409795
1.7395812	5.6065589	0.0529358	0.0158819	0.0015598	34.2026299	547.8287636	36.5525474	0.0020948	0.0127486	0.0299160
1.1520625	7.3513384	0.2043152	0.0274093	0.0099918	33.5820156	545.5191704	48.5926052	0.0029943	0.0366068	0.0427431
1.1713947	6.3088514	0.1259646	0.0244440	0.0080667	31.4371647	514.4972925	39.1712699	0.0020620	0.1750355	0.4993554
1.6026035	1.4062961	0.0806541	0.0182460	0.0111954	41.8284221	504.7262887	39.0660632	0.0016480	0.0011856	0.0031816
1.4187162	7.5974186	0.1941315	0.0285689	0.0099604	38.6458706	411.4585403	44.1044733	0.0024985	0.0057972	0.0108139
1.0254358	4.1137805	0.0600788	0.0151284	0.0014730	37.0743260	428.9412815	48.4817109	0.0018085	0.1146006	0.2608388
1.5506530	7.5522631	0.1530035	0.0262740	0.0117611	29.4220074	511.8332807	34.9999656	0.0011457	0.1593270	0.2249994
1.5494663	5.9560621	0.2368060	0.0281493	0.0147390	32.5996642	456.2344510	37.3181170	0.0025032	0.0268707	0.0586549
1.3809462	6.7678420	0.2145784	0.0134571	0.0093116	32.7057178	432.7348991	39.1277276	0.0015249	0.1510405	0.3290551
0.9634125	6.2934981	0.1540034	0.0126934	0.0121311	32.2175077	467.5489560	39.3306183	0.0021956	0.0629057	0.0940085
1.2392617	3.9572089	0.1443083	0.0266995	0.0097301	37.1294561	411.7328633	33.2695826	0.0025634	0.0401905	0.0817722
1.7033792	4.7395624	0.1034950	0.0113476	0.0064509	39.8566526	545.4416780	49.9356390	0.0022576	0.1920333	0.5287667
0.8463465	6.0628189	0.1576187	0.0169090	0.0015978	42.6872227	434.2935762	41.8781474	0.0027703	0.2013424	0.2613843
1.2630532	5.8920167	0.2127486	0.0190111	0.0084342	29.0546255	524.0098149	42.5325955	0.0015932	0.0475655	0.1142380
1.3866191	7.0303067	0.2312239	0.0221358	0.0098522	30.9885276	544.5899155	46.4756626	0.0029164	0.0932422	0.1121323
1.5772101	5.6004891	0.1640044	0.0126046	0.0111188	30.4263669	535.7278517	44.2789931	0.0027509	0.1367165	0.2309957
0.9785698	7.2821422	0.0923864	0.0134815	0.0147639	33.4683488	445.6020336	39.7490806	0.0015938	0.1748231	0.2764832
1.7602644	6.0096211	0.2338677	0.0157577	0.0089721	28.8529293	471.8760977	32.4695247	0.0016714	0.2846704	0.5836284
1.5039417	7.2726424	0.1704319	0.0263765	0.0025618	42.3212955	430.7876776	35.1372207	0.0015293	0.0466098	0.1043690
1.5990311	4.7394686	0.0754353	0.0287927	0.0085393	36.0421394	423.6474208	36.4850164	0.0027770	0.1719835	0.3067129
0.9555539	7.0665297	0.0726430	0.0179924	0.0058263	38.6931731	460.7670465	35.6298726	0.0024132	0.1729573	0.4816702
1.7165531	5.9888948	0.1239477	0.0278493	0.0101863	31.1732386	513.0768480	36.9227882	0.0021698	0.2911442	0.5327858
1.6566895	7.1745458	0.1276460	0.0146870	0.0098472	34.5839312	510.3320937	40.4913679	0.0021768	0.0362944	0.0863079
1.0032123	7.5404138	0.1221672	0.0100583	0.0043741	40.8208807	463.6307918	46.6568040	0.0019736	0.0632633	0.1282521
1.1172451	4.9555062	0.2418230	0.0145003	0.0089360	42.9657911	409.3503113	34.2892540	0.0022764	0.2414460	0.6843832
1.3087569	6.9507574	0.2183338	0.0177386	0.0132011	31.6199864	475.6359963	35.0126119	0.0026828	0.0659336	0.1617894
1.6253600	7.4656251	0.2338166	0.0110061	0.0096251	30.0383557	498.4580083	38.8894493	0.0011093	0.1315093	0.3194950
1.2843166	1.9743520	0.2079912	0.0254867	0.0146675	35.4608592	472.6446803	31.5019435	0.0028391	0.2790229	0.3962488
1.4521860	4.8694831	0.1345578	0.0298987	0.0025759	28.5802262	513.4031638	42.3403985	0.0019261	0.0381635	0.1108578
1.4104752	3.0223847	0.1708115	0.0239016	0.0034412	34.2333100	413.9774353	49.7117357	0.0021599	0.0731576	0.1536531
0.8097835	6.4565417	0.0790007	0.0252548	0.0031814	42.7056597	413.3665958	37.3639786	0.0028016	0.0567449	0.1037471
1.3885861	2.0339797	0.1690383	0.0220842	0.0149533	39.8428499	435.1464188	39.9291704	0.0026308	0.1925432	0.3902903
1.4418367	1.6334969	0.0621149	0.0208614	0.0062626	33.3839648	479.4137811	46.8993800	0.0010650	0.1278490	0.1438488
1.3645375	2.7288398	0.0795466	0.0177239	0.0045754	39.6760864	400.3853678	40.5182800	0.0023728	0.1089923	0.1139550
1.4991682	5.0859840	0.2434981	0.0201825	0.0073196	34.9578479	484.2204857	37.5142561	0.0019423	0.1839600	0.2881345
1.4300310	3.0862648	0.0587751	0.0283070	0.0124666	38.1079154	485.9434897	41.9132378	0.0022791	0.1939992	0.4855368
1.6832976	4.8781156	0.1654086	0.0115753	0.0083318	37.5949057	479.6542879	48.0158145	0.0013455	0.0176736	0.0402683
1.0828560	5.8254748	0.1245904	0.0279391	0.0020961	41.2910160	488.3142106	32.7689957	0.0011928	0.0356179	0.0402155
1.5508526	3.4834201	0.1776102	0.0211172	0.0054711	41.9708996	419.6409220	46.4428034	0.0028958	0.2816354	0.4461712
1.6475726	4.2502883	0.1277087	0.0191416	0.0145758	30.3683486	400.6011254	47.9157560	0.0011283	0.0234951	0.0283982
0.9375301	3.4779346	0.1097085	0.0266162	0.0043877	35.3230372	517.1271018	39.9035112	0.0019322	0.1749480	0.3793726
1.5176877	2.5476422	0.1386905	0.0159931	0.0132408	36.6104331	421.6944294	45.6263444	0.0019758	0.1085732	0.2774368
1.6508772	6.6793806	0.1919069	0.0235236	0.0066614	32.4328759	542.8645881	41.3591502	0.0025884	0.0150249	0.0196004
1.7766217	7.6638099	0.1879600	0.0149876	0.0058597	31.8149042	493.7536808	31.7267773	0.0026693	0.0748443	0.0953746
1.2621894	7.0701021	0.1199047	0.0106769	0.0035196	39.9601040	404.1715148	39.8790107	0.0014573	0.2045769	0.3380316
1.3423593	5.0983565	0.1278247	0.0227634	0.0138739	35.8857438	408.2162707	32.4597621	0.0016503	0.2456239	0.2977339
0.8243066	7.3843027	0.1199647	0.0255965	0.0141496	33.4846571	476.5819884	31.1855390	0.0021283	0.1798053	0.5206783
1.6173112	1.0737597	0.1637195	0.0228707	0.0140951	39.5259893	489.7706037	45.9412851	0.0021478	0.1805965	0.5261806
0.9510280	2.9036595	0.1591267	0.0262651	0.0047355	31.3511422	442.2283651	35.5523477	0.0014983	0.1680728	0.2065891
1.3993248	4.2511194	0.0790627	0.0118333	0.0134846	40.3655564	517.4184192	35.9267177	0.0027799	0.1468611	0.1753783
1.7350252	6.2235910	0.1589867	0.0296904	0.0097620	32.8324927	514.3021100	39.4887506	0.0021845	0.2837569	0.5445673
1.6705655	7.7243537	0.0942837	0.0247338	0.0022890	42.1718962	494.7327558	49.1159814	0.0021635	0.2640228	0.5796793
1.1808242	2.4955182	0.1458644	0.0156499	0.0074701	33.1244465	490.6280728	30.8958967	0.0024078	0.1305810	0.1871460
1.4101175	2.3936577	0.1041137	0.0219696	0.0112571	29.8522147	474.2208288	39.9449124	0.0017529	0.1417741	0.3744110
1.5122180	3.4006463	0.1987723	0.0234430	0.0070534	31.0614163	447.1613989	30.0906260	0.0015373	0.0708610	0.1283265
1.4187202	4.5326667	0.0810952	0.0138338	0.0041980	34.1665104	517.8765099	35.3497177	0.0028057	0.2418611	0.7111180
1.2446045	4.0157026	0.1926451	0.0229984	0.0093921	28.5728083	431.8252114	32.5405145	0.0028969	0.1502601	0.2859634
1.2973133	6.4373786	0.0554127	0.0185158	0.0066505	34.5661762	535.8116762	36.5513587	0.0024635	0.2310302	0.5490090
1.3237304	7.2073159	0.0907258	0.0240320	0.0144774	37.9853735	448.8542093	32.2577738	0.0014788	0.2606068	0.7592560
1.7749669	5.9292461	0.0644674	0.0113020	0.0032238	36.6651582	477.3035380	34.3653477	0.0028402	0.2958912	0.4133386
1.7819667	3.7241947	0.1783184	0.0224321	0.0035163	28.3199543	447.6270384	41.6852458	0.0017117	0.1352057	0.1682904
1.4496963	3.9266851	0.1980493	0.0284215	0.0139185	32.9288621	547.8639970	32.6646105	0.0028283	0.1900715	0.3660994
1.0952194	3.4632595	0.0792119	0.0196913	0.0095174	32.3224098	525.2234448	35.9095377	0.0026861	0.1825941	0.3996148
1.3029216	5.2907491	0.1236078	0.0291378	0.0136466	37.0697583	402.4038377	31.5740558	0.0012448	0.1174003	0.2047322
1.3964112	5.7296755	0.1217903	0.0208838	0.0059765	41.7868413	420.7178661	39.3356942	0.0011620	0.0980164	0.1412405
1.3567674	3.3944396	0.2233165	0.0292505	0.0057076	31.9122504	517.0967038	31.4523040	0.0022155	0.0841780	0.1950659
1.3417583	7.3958519	0.1197077	0.0163250	0.0130613	34.2233580	419.6045967	36.7329493	0.0027667	0.0344687	0.0784377
1.2091011	2.5558709	0.1158611	0.0260997	0.0114625	31.0366634	509.1577857	48.2940232	0.0015836	0.0408714	0.1062922
1.0065468	4.7254274	0.2261408	0.0132606	0.0148510	36.7122533	419.9840726	48.6829910	0.0015033	0.2556375	0.4866747
1.1880679	5.3278035	0.2422271	0.0284877	0.0128727	28.4062838	450.1160154	33.2704514	0.0016415	0.1536887	0.2757100
1.3140237	7.1421741	0.1631204	0.0228058	0.0123315	34.6743089	542.5717842	34.9944876	0.0015587	0.1320106	0.2639422
1.4820294	5.8225060	0.2253188	0.0285588	0.0057839	42.3782116	511.6328217	43.4742593	0.0026528	0.1123402	0.2120564
1.5064925	7.9490063	0.2013555	0.0230098	0.0010191	35.4945810	504.6606867	34.1885438	0.0024277	0.0673594	0.0856190
1.7461634	3.8369857	0.2244883	0.0181385	0.0112185	41.1863837	480.3532102	46.9475445	0.0017178	0.0107407	0.0262418
1.4096256	6.7337882	0.1991395	0.0218013	0.0027986	38.1646085	515.7520055	38.5550574	0.0029055	0.2244855	0.6701983
1.7342740	7.0019060	0.1217976	0.0299733	0.0107585	29.0601414	432.5032030	38.0954820	0.0025444	0.1765285	0.3356793
1.2161221	1.6675531	0.0754241	0.0108003	0.0086276	37.5392738	464.2992621	40.9540995	0.0021387	0.2020443	0.5138394
1.0594540	2.9226527	0.2267744	0.0152950	0.0136994	40.3534996	521.8466430	37.7432944	0.0011577	0.0114408	0.0216380
